comment_author,comment_time,comment_likes,comment_text,post_url
@quentinhogbladder,2023-05-24 11:55:37,0.0,"Dark Matter and Dark Energy are theoretical constructs to maintain an antiquated model of the Universe.  More likely is that the universe is flooded with plasma in Dark, Glow or Arc mode!?  Which eliminates the need to imagine something so exotic that it becomes cult like.  Lets think for a moment about this Dark Matter and Dark Energy which can't be seen, measured or detected but CAN determine the rotation and formation of whole galaxies !?",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@dch2896,2023-05-17 04:38:58,0.0,What if dark matter is hawking radiation?,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@vahagnmelikyan2906,2023-05-09 03:42:48,0.0,"The Lord has said he would dwell in thick darkness (1 Kings 8:12). ""God saw that the light was good, and he separated the light from the darkness""",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@tsireal,2023-05-08 21:10:31,0.0,"While I am not sufficiently up to date to be certain, arguably axion dark matter theories have gone in exactly this direction, if I am understanding them correctly, and have solved at least some of these issues. I would be interested on a follow up discussing your thoughts on that in this context, should you have anything you want to say",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@michaelkahn8744,2023-05-07 19:48:27,0.0,"Alternative Explanation of Dark Matter and Dark Energy - New model of the Universe can explain ""Dark Matter and Dark Energy""

Einsteins theory of General Relativity states that spacetime is curved by the presence of mass. This curvature influences the motion other objects with mass and gives rise to gravitation. Thus, gravity is a result of geometric features in spacetime.

However, we also observe gravitational effects  curvature of spacetime  in areas without any detectable mass. This has given rise to the concept of dark matter, which is matter that does not interact in any detectable way with normal matter, except through gravity. So, there is some large quantity of dark matter scattered throughout the universe, which curves spacetime and causes gravitational effects just like normal matter, but we cannot see or detect it with any known method.

An alternative theory to the identity of dark matter is proposed  it is not matter at all, but rather an intrinsic curvature of spacetime. In other words, spacetime is not naturally flat. Even in the absence of matter, we observe some inherent curvature of spacetime.

So, the question is now  why is spacetime naturally curved? Why is it not flat in the absence of mass?

The universe is 4-dimensional, with 3 spatial dimensions and one dimension in time. Rather than consider time as a linear dimension, we can consider it as a radial one. Therefore, rather than describing the universe with a Cartesian coordinate system, we describe it with a 4-dimensional spherical coordinate system  3 angular coordinates, ?1,  ?2,  ?3, and one radial coordinate in time, t. We live on the 3-dimensional surface of a 4-dimensional bubble which is expanding radially in time. Thus, the Big Bang represents t=0, the beginning of time.

The crucial point is that the expansion of the universe is not homogeneous in all directions. The expansion rate at one point on the bubbles surface may differ slightly from another point near it. The universe is only roughly spherical in 4 dimensions, the same way that the Earth is only roughly spherical in 3 dimensions. The same way we observe local mountains and valleys on the surface of Earth, we observe local mountains and valleys on the surface of the universe bubble. The inhomogeneity of the expansion of the universe has given rise to natural curvature of spacetime. This natural curvature causes the phenomenon of dark matter.

Valleys in spacetime pull matter in, similarly to the warping of spacetime of massive objects. So dark matter is really valleys in spacetime that are expanding slower than the regions surrounding it. These valleys tend to pull matter in and create planets, stars, and galaxies  regions of space with higher-than-average densities of mass. Conversely, mountains in spacetime will repel matter away, an anti-gravitational effect, which gives rise to cosmic voids in space where we observe no matter.

Each point on the surface of the universe bubble traces out a time arrow in 4-dimensional space, perpendicular to the surface. These time arrows are not parallel to each other since the universe is not flat. This causes points to have nonzero relative velocity away from each other. It is generally accepted that the universe is expanding faster than observable energy can explain, and this is expansion is believe to be still accelerating. The missing energy required to explain these observations has given rise to the theory of dark energy. The time dilation caused by non-parallel time arrows can be proposed as an explanation for dark energy. Alternatively, dark energy is real energy coming from potential energy gradients caused by non-parallel time arrows.

As a sanity check, we can calculate the expansion rate of the universe based on the universe bubble model. Since the radius of the universe bubble is expanding at the speed of light in the time direction, it increases at 1 light second per second. Therefore, the circumference of the 3-dimensional surface increases by 2? light seconds per second, or about 1.88*10^6 km/s. This expansion is distributed equally across the 3-dimensional surface, so the actual observed expansion rate is proportional to the distance from the observer. At present, the age of the universe is estimated to be 13.8 billion years, so the radius of the universe bubble is 13.8 billion light years, or about 4233 megaparsecs (3.26 million light years to 1 Mpc). Thus, we can calculate the expansion rate of the universe, per megaparsec from the observer, as:

Expansion rate = ((d(circumference))/dt)/radiusofuniverse=(1.88*?10?^6  km?s)/(2?*4233Mpc)=(1.88*?10?^6  km?s)/26598Mpc=70.82(km?s)/Mpc

The popularly accepted empirical expansion rate is 73.5 + 2.5 km/s/Mpc, so our calculated value is close. There may be some additional source of expansion (or observed red shift) to make up for the discrepancy. For example, if two adjacent points have some gravitational gradient due to non-parallel time arrows, then light passing through these points will be red-shifted.  Cited from https://www.academia.edu/82481487/Title_Alternative_Explanation_of_Dark_Matter_and_Dark_Energy",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@patrickwalker2266,2023-05-05 04:55:39,0.0,Enjoy your videos . Like the way you debunk other so called experts on their click bait videos,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@harrypitts7389,2023-04-30 19:40:40,0.0,Dang now I don't know what to think.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@paul-np3hf,2023-04-30 16:28:17,0.0,"Yeah Sabine is right , no dark matter nor modified gravity explains universe. Science always pick up wrong to explain problem. Dark energy hanged on Doppler effect but what if photon loses energy in interstellar space, what if rotation of galaxies comes from exploded quasars, blazars  or black holes",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@user-eb1zv6sr9e,2023-04-12 16:11:31,0.0,The simplest explanation is we are wrong about photons having no mass.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@getreal2977,2023-04-08 02:44:40,0.0,"The first time I heard dark matter explained to me a very long time ago I was wondering why nobody called it by the name what Dark Matter or Dark Energy really is: It's a 'place holder' for something we can't explain yet. Instead different science categories claimed that 'place holder' for their own category whatever they wanted to believe it is.
Once that happened the endless battle between those different 'fan clubs' kept going back and forth like a rope pulling contest. After the fighting turns out to a tie 'experts' starting to consider something which was neither of those 'fan groups'.
Oh well...we ever got to remember that even scientists are just humans with their own fallibility and vanities, resp. stolidness.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@johnk4819,2023-04-06 14:15:44,0.0,"..it's a remnant of the annihilation. The particle potential after annihilation is not destroyed. If the potential disappeared, so would the information about the original matter before annihilation.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@parzival3632,2023-04-05 07:35:51,0.0,I don't even think dark matter / energy exists. It's just a placeholder concept for the time being.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@itcantbetrueable,2023-03-12 04:49:33,0.0,"Hang on, is she saying the earth isn't flat?",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@50jeanmichel50,2023-03-07 21:44:34,0.0,Would love to know if theres an update on this by now: Is there any progress around combining dark matter with modified gravity?,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@emilbonaduce387,2023-03-06 20:23:00,1.0,"Sabine is awesome, really awesome",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@YuChiGongG,2023-03-05 09:35:56,0.0,"If Xi wanted to....He could immediately SHUT DOWN all VPNs now used in China.  Xi is like a GOD, who knows what's best for the entire world.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@YuChiGongG,2023-03-05 08:17:08,0.0,"I don't know about dark matter. But, I think she has more grey matter than most.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@jayr526,2023-02-11 01:58:13,0.0,"Perhaps if everyone shouted Olly olly oxen free, very loudly, dark matter would come out into the open and clear things up.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@ashergoney,2023-02-08 18:26:10,0.0,"Bad Plastic Local Made G Shock Black after dinner.  Not Fallen On The Ground 
1130pm ist Onwards..No Battery Change Auto Restarted Since Jan..",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@ericwolf9482,2023-02-05 12:54:10,1.0,"With the discovery of another 1, 7 trillion more Galaxies Dark matter has now been theorized not to exist.. a dead end ?",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@kirkwolff6098,2023-02-05 12:41:00,0.0,"I have an intuition about these problems that we lack an understanding of what we cannot see, namely space. That, rather than thinking of physics in terms of matter, fields and time, it should be thought of as energy, motion and that space is a type of fabric that reacts to forms of energy. That fields are properties of how space contains and transforms energy. If we converted our perspective then quantum and stellar mechanics would finally converge.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@78Gdam,2023-01-09 08:08:32,0.0,"As always I find your content extremely refreshing. You're open-mindedness is an intrinsic part of science that seems to be forgotten by many. The stubborn attachment to the dark matter theory illustrates one of the many walls modern science has come up against. The assumption that such a large percentage of the universe is made up of this theorized particle has been studied extensively, this theory has had its chance, and it is now time for other theories to gain the spotlight.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
